Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.17,-0.32,0.86,-1.01,-0.72,-0.82
0.18,-0.32,0.85,-2.81,-1.27,-1.08
0.18,-0.32,0.86,-3.24,-2.44,-0.82
0.17,-0.32,0.86,-3.02,-3.25,-1.18
0.17,-0.32,0.86,-3.08,-2.56,-1.66
0.17,-0.32,0.87,-3.88,-1.13,-0.41
0.17,-0.33,0.87,-4.08,0.02,-0.32
0.18,-0.32,0.87,-3.31,-0.49,-0.90
0.18,-0.32,0.87,-2.70,-0.72,-0.98
0.16,-0.32,0.86,-2.55,-0.76,-0.34
0.17,-0.32,0.87,-2.41,-0.89,-0.43
0.17,-0.32,0.86,-2.26,-0.75,-0.37
0.18,-0.32,0.86,-2.40,-0.61,-0.40
0.18,-0.31,0.85,-1.71,-0.70,-0.56
0.17,-0.33,0.86,-1.47,-1.01,-0.67
0.17,-0.32,0.86,-2.00,-0.99,-0.64
0.18,-0.32,0.86,-3.21,-0.40,-0.58
0.18,-0.32,0.84,-3.65,-0.08,-0.52
0.19,-0.32,0.86,-3.63,0.32,-0.53
0.18,-0.32,0.86,-4.09,-0.24,-1.30
0.18,-0.32,0.86,-4.53,-0.87,-2.06
0.19,-0.32,0.87,-4.26,-0.72,-2.15
0.18,-0.32,0.87,-4.64,-0.41,-2.12
0.18,-0.32,0.88,-4.44,-1.86,-2.98
0.20,-0.33,0.88,-3.98,-4.11,-4.15
0.22,-0.33,0.89,-3.65,-4.02,-4.18
0.24,-0.33,0.90,-3.60,-1.16,-5.18
0.27,-0.34,0.90,-3.56,1.65,-6.61
0.28,-0.34,0.90,-4.05,2.98,-9.13
0.31,-0.35,0.91,-3.77,3.21,-11.19
0.35,-0.35,0.91,-3.18,4.75,-14.67
0.37,-0.35,0.91,-2.73,6.21,-19.37
0.38,-0.35,0.91,-3.27,6.26,-24.29
0.43,-0.35,0.91,-3.11,5.97,-29.62
0.47,-0.37,0.93,-1.30,8.64,-36.49
0.50,-0.37,0.97,0.61,11.62,-44.75
0.56,-0.38,0.94,1.39,18.27,-50.03
0.60,-0.38,0.93,2.53,24.05,-56.61
0.62,-0.38,0.91,2.95,29.27,-63.76
0.56,-0.39,0.89,3.16,37.36,-70.24
0.60,-0.40,0.85,0.41,32.92,-79.54
0.58,-0.40,0.84,-2.99,36.70,-88.06
0.56,-0.42,0.84,-2.14,37.27,-95.51
0.54,-0.44,0.84,0.40,40.96,-103.76
0.49,-0.43,0.83,0.99,41.97,-109.48
0.46,-0.44,0.80,-3.04,45.48,-111.69
0.43,-0.45,0.79,-4.47,47.33,-113.88
0.44,-0.45,0.79,-5.22,47.02,-117.69
0.47,-0.44,0.77,-6.53,47.31,-124.02
0.43,-0.46,0.76,-8.21,48.00,-130.38
0.39,-0.47,0.77,-7.59,44.95,-135.59
0.35,-0.49,0.79,-0.70,44.14,-141.37
0.31,-0.48,0.80,2.49,44.70,-143.19
0.22,-0.50,0.80,5.73,35.89,-145.76
0.15,-0.49,0.80,8.03,29.15,-146.23
0.19,-0.47,0.83,8.47,31.74,-142.79
0.17,-0.46,0.78,8.05,26.76,-142.20
0.21,-0.45,0.78,6.73,29.76,-143.19
0.27,-0.42,0.77,1.89,41.47,-144.55
0.26,-0.38,0.79,-4.44,46.05,-147.36
0.25,-0.47,0.82,-2.05,47.95,-155.45
0.23,-0.44,0.83,4.05,44.82,-159.74
0.17,-0.43,0.87,1.21,42.90,-160.09
0.14,-0.42,0.85,0.49,41.01,-161.42
0.10,-0.44,0.86,2.27,37.15,-162.12
0.09,-0.43,0.84,1.48,34.55,-161.02
0.07,-0.44,0.85,-0.44,34.12,-162.78
0.12,-0.39,0.80,-3.69,34.96,-162.89
0.13,-0.39,0.82,-8.24,34.99,-162.26
0.14,-0.40,0.84,-12.78,39.08,-164.32
0.14,-0.39,0.83,-15.34,42.64,-166.98
0.13,-0.40,0.85,-17.15,43.10,-169.36
0.08,-0.42,0.84,-13.42,40.20,-172.81
0.07,-0.40,0.84,-14.35,38.27,-168.63
0.04,-0.40,0.85,-15.07,32.06,-166.82
0.02,-0.39,0.85,-14.72,30.84,-160.84
0.01,-0.40,0.87,-15.53,25.88,-158.95
0.04,-0.38,0.89,-14.66,23.40,-157.73
0.10,-0.38,0.90,-14.60,20.70,-157.04
0.13,-0.40,0.90,-12.05,19.47,-160.67
0.11,-0.43,0.89,-4.84,19.10,-162.67
0.07,-0.39,0.88,-0.29,20.85,-155.66
0.03,-0.38,0.86,-3.66,22.21,-149.57
-0.01,-0.35,0.85,-5.71,17.86,-139.50
-0.02,-0.35,0.85,-9.47,17.63,-133.30
0.01,-0.34,0.87,-8.90,16.69,-122.60
-0.00,-0.35,0.86,-5.94,11.94,-119.37
0.00,-0.35,0.84,-8.24,9.25,-118.78
0.01,-0.34,0.82,-9.15,0.60,-118.17
0.01,-0.34,0.82,-9.71,-7.08,-117.36
-0.02,-0.33,0.85,-8.34,-15.77,-114.64
-0.04,-0.33,0.87,-5.19,-16.84,-111.59
-0.06,-0.33,0.87,-1.15,-22.26,-105.95
-0.07,-0.33,0.87,2.70,-27.02,-99.22
-0.03,-0.29,0.87,3.28,-22.63,-90.21
-0.04,-0.29,0.91,2.44,-18.46,-82.53
-0.02,-0.31,0.91,2.89,-9.89,-73.44
0.05,-0.24,0.86,-2.02,-3.47,-64.08
0.05,-0.31,0.90,2.44,-2.34,-59.98
0.03,-0.26,0.91,2.00,-5.15,-58.00
0.03,-0.25,0.89,3.28,-6.50,-56.58
0.07,-0.24,0.92,3.88,-6.52,-53.95
0.07,-0.24,0.92,6.75,-9.95,-52.60
0.06,-0.22,0.94,2.32,-11.74,-51.24
0.08,-0.22,0.92,0.89,-12.09,-47.68
0.09,-0.21,0.92,-2.63,-9.66,-43.92
0.10,-0.19,0.92,-6.35,-3.51,-38.34
0.13,-0.19,0.92,-8.84,1.15,-33.50
0.15,-0.19,0.92,-9.66,7.18,-32.02
0.16,-0.17,0.92,-11.83,11.63,-29.27
0.17,-0.17,0.92,-16.05,15.82,-26.70
0.16,-0.19,0.93,-17.85,17.48,-25.94
0.19,-0.19,0.93,-20.27,22.93,-24.73
0.19,-0.19,0.94,-22.70,26.35,-25.05
0.16,-0.21,0.94,-25.25,33.22,-23.60
0.15,-0.20,0.93,-25.40,39.69,-20.53
0.11,-0.20,0.95,-25.28,44.69,-14.75
0.11,-0.19,0.90,-29.40,51.19,-10.73
0.09,-0.20,0.92,-31.28,53.82,-8.34
0.09,-0.21,0.92,-33.18,50.02,-6.50
0.08,-0.22,0.91,-36.06,52.98,-4.35
0.08,-0.23,0.90,-34.64,48.14,-3.92
0.09,-0.23,0.92,-34.12,41.71,-4.90
0.09,-0.25,0.93,-28.35,32.76,-5.86
0.08,-0.26,0.93,-27.08,31.19,-8.40
0.10,-0.24,0.91,-22.99,26.85,-3.80
0.07,-0.24,0.94,-25.16,26.90,0.09
0.09,-0.22,0.92,-24.61,25.19,8.90
0.07,-0.25,0.94,-19.98,25.08,10.55
0.09,-0.23,0.92,-20.40,24.11,7.95
0.06,-0.28,0.91,-15.77,17.36,1.76
0.04,-0.27,0.92,-17.54,10.03,3.71
0.04,-0.26,0.91,-18.99,5.13,4.32
0.02,-0.27,0.91,-17.45,-0.96,3.18
0.05,-0.30,0.88,-6.92,1.22,2.32
0.08,-0.25,0.93,-6.08,1.65,4.82
0.07,-0.27,0.92,-0.63,-2.78,6.15
0.09,-0.25,0.92,-0.60,-3.76,5.92
0.09,-0.27,0.90,-4.93,-8.82,5.83
0.15,-0.24,0.93,-1.50,-2.21,6.37
0.10,-0.25,0.89,0.27,-3.89,4.76
0.11,-0.25,0.89,-2.87,-1.85,4.18
0.13,-0.21,0.92,-4.93,-9.15,4.56
0.11,-0.25,0.85,1.47,-10.34,1.39
0.13,-0.24,0.91,1.13,-13.51,-0.85
0.14,-0.27,0.87,-0.63,-16.09,-2.60
0.12,-0.23,0.88,-3.76,-20.12,-1.89
0.12,-0.23,0.89,-5.76,-19.82,-0.61
0.15,-0.25,0.89,-0.76,-17.88,0.49
0.16,-0.23,0.89,-3.53,-13.31,1.33
0.17,-0.24,0.90,-2.89,-13.18,0.96
0.17,-0.24,0.88,-4.15,-11.65,-0.67
0.17,-0.24,0.87,-3.48,-13.07,-1.94
0.17,-0.24,0.88,-2.81,-14.31,-3.33
0.15,-0.25,0.89,-1.98,-14.89,-4.18
0.16,-0.24,0.90,-2.41,-14.17,-4.23
0.17,-0.24,0.92,-0.73,-13.18,-2.92
0.16,-0.26,0.92,2.15,-10.11,-2.31
0.16,-0.27,0.87,5.74,-7.40,-1.40
0.17,-0.24,0.88,4.18,-5.07,0.40
0.18,-0.25,0.89,2.81,-1.69,0.63
0.17,-0.23,0.90,5.47,-2.56,0.09
0.16,-0.24,0.90,5.63,-3.50,-0.35
0.18,-0.24,0.88,1.97,0.31,-0.69
0.17,-0.24,0.89,2.92,-3.15,-1.66
0.17,-0.24,0.88,2.56,-0.56,-1.89
0.16,-0.24,0.90,0.38,0.64,-1.42
0.17,-0.23,0.90,1.16,1.30,0.02
0.16,-0.24,0.92,1.91,3.57,0.14
0.17,-0.23,0.91,1.34,3.88,0.23
0.17,-0.24,0.92,0.23,7.05,-0.60
0.17,-0.24,0.90,3.16,4.50,-1.57
0.15,-0.23,0.91,1.40,7.10,-0.90
0.14,-0.23,0.90,-0.58,7.47,-1.27
0.13,-0.22,0.90,0.06,4.41,-0.29
0.15,-0.24,0.90,-1.85,7.74,-0.56
0.16,-0.23,0.92,-3.28,8.29,0.15
0.16,-0.23,0.93,-3.65,10.64,0.26
0.15,-0.23,0.91,-4.20,12.26,-0.43
0.15,-0.23,0.91,-4.79,12.06,-1.51
0.16,-0.23,0.90,-6.21,11.60,-1.50
0.14,-0.24,0.90,-6.08,8.52,-2.53
0.14,-0.23,0.91,-7.60,10.02,-2.73
0.11,-0.24,0.91,-7.04,7.27,-2.09
0.11,-0.24,0.91,-8.15,7.94,-1.69
0.11,-0.25,0.92,-7.76,6.95,-0.73
0.11,-0.25,0.92,-6.81,8.27,0.58
