Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.11,-0.37,0.84,3.48,0.14,-0.79
0.12,-0.36,0.83,3.53,1.33,-1.18
0.11,-0.37,0.81,1.92,1.57,-1.16
0.11,-0.36,0.83,1.79,-0.56,-0.49
0.12,-0.36,0.83,2.60,-1.69,-0.82
0.12,-0.35,0.82,2.60,-1.54,-1.48
0.12,-0.36,0.82,1.50,-0.55,-0.99
0.12,-0.35,0.84,1.36,0.55,-0.76
0.11,-0.36,0.84,1.48,0.61,-0.96
0.11,-0.36,0.84,1.40,-0.95,-1.01
0.11,-0.35,0.83,0.73,-1.53,-0.90
0.11,-0.36,0.84,0.66,-2.12,0.84
0.12,-0.36,0.85,0.84,-1.40,1.34
0.12,-0.36,0.85,0.35,-1.92,0.89
0.13,-0.35,0.84,-1.65,-2.49,-0.26
0.13,-0.35,0.84,-2.92,-3.05,0.35
0.12,-0.36,0.86,-2.63,-2.78,1.50
0.11,-0.36,0.87,-2.89,-2.21,2.00
0.12,-0.36,0.87,-3.24,-2.31,1.48
0.12,-0.36,0.88,-3.56,-2.96,-0.24
0.12,-0.36,0.89,-3.10,-3.63,0.03
0.12,-0.36,0.90,-2.32,-3.71,1.25
0.11,-0.37,0.89,-2.66,-3.88,2.27
0.12,-0.37,0.90,-2.35,-3.85,1.89
0.13,-0.38,0.89,-2.15,-2.41,1.48
0.12,-0.37,0.89,-2.09,-0.76,2.55
0.12,-0.38,0.89,-2.09,0.11,3.33
0.12,-0.38,0.89,-1.44,-0.89,3.11
0.12,-0.39,0.87,-1.37,-1.95,2.81
0.13,-0.38,0.87,-2.06,-1.88,2.46
0.13,-0.38,0.86,-2.00,-1.69,1.79
0.12,-0.37,0.89,-2.63,-2.99,1.16
0.12,-0.37,0.88,-2.58,-4.47,0.96
0.13,-0.39,0.88,-2.41,-3.63,2.14
0.13,-0.37,0.89,-2.95,-0.75,4.06
0.14,-0.36,0.88,-2.29,2.43,4.73
0.13,-0.35,0.88,-1.37,2.21,4.76
0.13,-0.35,0.87,-1.10,0.96,3.98
0.13,-0.34,0.85,-1.71,1.01,3.69
0.13,-0.34,0.85,-1.80,0.58,3.37
0.12,-0.34,0.85,-2.73,-0.84,3.02
0.12,-0.34,0.86,-3.40,-1.85,2.76
0.12,-0.34,0.84,-4.17,-2.41,2.41
0.12,-0.34,0.85,-4.26,-3.05,2.18
0.13,-0.35,0.86,-3.79,-2.14,2.41
0.12,-0.36,0.87,-3.74,-2.67,2.21
0.13,-0.36,0.87,-3.77,-3.82,2.20
0.12,-0.37,0.87,-4.14,-3.86,2.47
0.12,-0.37,0.88,-3.74,-3.91,2.81
0.14,-0.37,0.88,-3.37,-2.58,3.18
0.13,-0.38,0.88,-2.02,-2.60,3.11
0.13,-0.38,0.87,-0.92,-2.73,2.60
0.14,-0.37,0.86,-0.44,-2.49,2.27
0.16,-0.37,0.86,-0.69,-2.24,1.62
0.15,-0.37,0.87,-0.24,-1.69,0.60
0.16,-0.37,0.86,-0.11,-1.80,-0.29
0.14,-0.37,0.86,0.02,-1.25,-0.72
0.15,-0.37,0.86,-0.12,-0.89,-0.75
0.14,-0.37,0.86,-0.15,-0.32,-1.25
0.15,-0.37,0.85,-0.67,-0.20,-2.05
0.14,-0.36,0.83,-0.81,-0.84,-2.67
0.14,-0.36,0.84,-0.96,-1.08,-2.84
0.12,-0.36,0.84,-1.28,-1.10,-3.08
0.12,-0.36,0.83,-2.43,-1.10,-2.23
0.12,-0.37,0.82,-3.89,-1.68,-2.38
0.12,-0.36,0.84,-4.78,-3.33,-2.78
0.12,-0.37,0.85,-5.66,-4.52,-3.16
0.12,-0.37,0.86,-4.89,-4.95,-3.05
0.12,-0.37,0.86,-4.41,-3.73,-2.21
0.13,-0.37,0.86,-4.55,-2.79,-2.24
0.14,-0.37,0.86,-4.70,-1.48,-2.06
0.13,-0.37,0.87,-4.37,-1.30,-2.03
0.13,-0.36,0.85,-4.93,-1.08,-2.06
0.12,-0.36,0.84,-5.59,-1.89,-1.80
0.13,-0.36,0.84,-5.40,-1.77,-1.59
0.14,-0.36,0.85,-4.79,-1.48,-1.36
0.13,-0.36,0.85,-5.30,-0.90,-1.21
0.13,-0.36,0.85,-6.17,-1.59,-1.34
0.13,-0.36,0.85,-6.79,-2.82,-2.46
0.14,-0.36,0.86,-5.97,-3.13,-2.49
0.13,-0.37,0.88,-6.17,-2.18,-1.97
0.13,-0.36,0.87,-6.29,-1.34,-1.59
0.13,-0.37,0.87,-6.79,-0.84,-1.76
0.14,-0.38,0.87,-6.23,-1.24,-1.88
0.14,-0.38,0.87,-5.25,-1.69,-2.32
0.14,-0.37,0.88,-4.90,-1.25,-2.53
0.14,-0.37,0.88,-5.39,-1.05,-2.60
0.13,-0.37,0.88,-5.48,-0.29,-2.32
0.14,-0.37,0.88,-4.75,0.05,-1.73
0.14,-0.38,0.88,-3.71,0.37,-2.20
0.14,-0.38,0.88,-3.34,0.60,-2.11
0.14,-0.37,0.87,-3.50,0.95,-1.98
0.13,-0.38,0.86,-3.02,1.71,-2.06
0.13,-0.37,0.87,-3.04,1.85,-1.47
0.13,-0.37,0.87,-3.07,2.52,-1.59
0.13,-0.37,0.85,-2.21,3.30,-1.37
0.13,-0.36,0.85,-1.88,2.92,-1.42
0.13,-0.36,0.85,-2.49,2.75,-0.98
0.13,-0.36,0.84,-2.99,2.44,-1.37
0.13,-0.36,0.85,-2.95,2.00,-1.50
0.11,-0.36,0.85,-3.24,1.50,-0.89
0.12,-0.37,0.84,-3.71,0.96,-0.23
0.11,-0.37,0.85,-3.47,-0.08,-0.78
0.12,-0.36,0.85,-3.65,-0.52,-1.28
0.11,-0.37,0.86,-3.30,-1.39,-0.55
0.11,-0.37,0.86,-3.28,-0.79,0.14
0.10,-0.37,0.86,-3.45,-1.68,0.23
0.11,-0.36,0.85,-3.86,-1.98,0.41
0.11,-0.37,0.86,-3.42,-2.06,1.98
0.13,-0.38,0.87,-3.22,-1.85,2.72
0.12,-0.38,0.87,-2.84,-2.02,2.08
0.13,-0.37,0.86,-3.10,-2.40,1.71
0.13,-0.36,0.84,-4.11,-2.55,2.44
0.14,-0.36,0.85,-4.08,-1.95,2.66
0.14,-0.37,0.86,-4.27,-3.44,1.79
0.15,-0.36,0.85,-4.78,-3.47,0.78
0.13,-0.36,0.85,-4.12,-2.93,1.01
0.13,-0.36,0.83,-4.72,-1.95,1.50
0.14,-0.36,0.84,-6.11,-1.56,1.79
0.13,-0.35,0.84,-7.22,-1.92,1.19
0.14,-0.36,0.83,-7.45,-2.60,1.15
0.13,-0.37,0.84,-7.42,-3.54,1.08
0.13,-0.37,0.83,-8.11,-3.45,0.81
0.13,-0.36,0.83,-9.82,-3.51,0.40
0.14,-0.37,0.85,-9.39,-4.95,0.12
0.14,-0.38,0.87,-8.32,-6.14,-0.12
0.15,-0.38,0.86,-8.06,-4.27,-0.06
0.14,-0.39,0.86,-8.52,-2.15,0.24
0.15,-0.40,0.85,-8.24,-1.42,-0.03
0.14,-0.40,0.88,-7.73,-2.24,0.09
0.15,-0.40,0.87,-7.42,-2.58,-0.31
0.15,-0.40,0.87,-7.10,-1.66,-0.60
0.15,-0.41,0.87,-6.55,-0.52,-0.78
0.15,-0.41,0.89,-6.23,-0.06,-0.73
0.14,-0.41,0.88,-5.04,-0.41,-0.63
0.15,-0.41,0.87,-4.81,-0.37,-0.44
0.15,-0.40,0.88,-3.89,-0.24,-0.85
0.14,-0.41,0.89,-2.75,1.11,-1.31
0.14,-0.41,0.89,-1.73,0.75,-1.24
0.13,-0.41,0.90,-0.41,0.63,-1.47
0.13,-0.41,0.88,0.89,0.60,-1.50
0.13,-0.41,0.89,1.37,0.56,-1.01
0.13,-0.40,0.86,1.79,1.07,-0.96
0.13,-0.40,0.86,1.56,1.28,-0.64
0.13,-0.40,0.86,1.79,1.74,-0.96
0.12,-0.39,0.87,1.98,1.15,-0.81
0.13,-0.38,0.85,1.92,-0.11,-1.42
0.13,-0.38,0.86,1.16,-0.73,-1.01
0.12,-0.38,0.85,1.13,-0.49,-0.09
0.12,-0.38,0.85,0.99,-0.47,-0.29
0.12,-0.39,0.85,0.81,-0.31,-0.72
0.13,-0.38,0.85,1.28,-0.38,-0.72
0.13,-0.38,0.85,1.13,-0.12,-0.12
0.13,-0.37,0.85,1.04,-1.42,0.03
0.13,-0.36,0.85,0.38,-1.83,-0.61
0.14,-0.37,0.83,0.44,-2.08,-0.95
0.14,-0.38,0.84,0.06,-1.51,-1.11
0.15,-0.38,0.83,0.21,-1.36,-0.92
0.14,-0.38,0.84,-0.52,-0.61,-1.74
0.13,-0.37,0.84,-0.79,-0.60,-2.29
0.14,-0.36,0.82,-1.94,-0.96,-2.38
0.14,-0.37,0.84,-2.24,-1.24,-2.31
0.14,-0.37,0.85,-1.53,-1.11,-2.67
0.14,-0.38,0.85,-1.28,0.78,-2.06
0.14,-0.37,0.82,-2.66,7.48,1.27
0.13,-0.37,0.83,-3.74,14.89,3.63
0.11,-0.36,0.84,-5.19,17.66,5.27
0.09,-0.38,0.83,-5.79,16.89,5.92
0.09,-0.37,0.83,-5.83,12.84,6.11
0.11,-0.38,0.84,-5.74,8.56,3.15
0.11,-0.38,0.85,-3.98,4.24,0.64
0.11,-0.38,0.87,-3.79,2.00,-1.50
0.11,-0.38,0.86,-3.15,0.47,-2.81
0.12,-0.37,0.86,-3.42,-0.18,-3.21
0.14,-0.38,0.88,-1.85,-0.38,-3.36
0.15,-0.38,0.87,-1.73,1.69,-4.55
0.15,-0.38,0.88,-0.66,1.95,-4.49
0.14,-0.38,0.88,0.08,2.32,-4.84
0.14,-0.39,0.88,1.33,1.56,-5.48
0.13,-0.38,0.87,1.22,1.66,-5.53
0.13,-0.38,0.85,0.49,2.81,-5.50
0.12,-0.37,0.85,-0.78,3.45,-3.69
0.13,-0.37,0.84,-2.24,3.92,-3.15
0.12,-0.37,0.85,-2.69,4.05,-2.92
0.12,-0.37,0.85,-2.61,3.88,-3.10
0.12,-0.37,0.84,-2.67,3.21,-3.07
0.11,-0.37,0.85,-2.78,2.79,-3.08
0.11,-0.37,0.85,-1.34,2.29,-3.53
0.11,-0.36,0.85,-1.44,2.14,-3.47
0.10,-0.36,0.86,-2.37,2.81,-2.87
0.12,-0.36,0.85,-3.33,4.41,-2.49
0.12,-0.36,0.84,-4.06,4.92,-1.92
0.10,-0.36,0.85,-4.43,3.71,-1.40
0.10,-0.37,0.85,-4.55,2.79,-1.82
0.10,-0.37,0.85,-4.14,1.15,-2.03
0.10,-0.36,0.86,-4.61,0.37,-2.02
0.11,-0.36,0.86,-4.49,0.70,-2.24
0.11,-0.37,0.86,-4.64,0.35,-1.80
0.10,-0.38,0.86,-4.93,-1.21,-1.74
0.11,-0.37,0.87,-4.95,-1.69,-2.02
0.10,-0.37,0.86,-4.75,-2.49,-2.49
0.10,-0.38,0.86,-4.75,-2.05,-2.27
0.11,-0.38,0.88,-4.37,-1.44,-1.82
0.11,-0.38,0.88,-4.00,-1.56,-2.14
0.11,-0.39,0.88,-2.89,-1.25,-2.38
0.10,-0.39,0.88,-2.14,-0.50,-2.03
0.10,-0.38,0.87,-1.80,-0.70,-1.74
0.10,-0.39,0.86,-1.77,-0.60,-1.69
0.10,-0.38,0.85,-1.94,-0.35,-1.36
0.09,-0.38,0.86,-2.12,-0.40,-1.21
0.10,-0.38,0.86,-2.63,-1.08,-1.45
0.10,-0.38,0.85,-3.10,-1.25,-0.93
0.11,-0.38,0.87,-2.44,-0.98,-0.96
0.11,-0.38,0.87,-1.31,-0.67,-1.39
0.10,-0.37,0.86,-1.45,-1.47,-1.63
0.11,-0.37,0.85,-2.00,-1.18,-1.69
0.10,-0.37,0.86,-2.66,-1.01,-1.39
0.10,-0.39,0.87,-2.53,-0.99,-0.99
0.10,-0.39,0.89,-1.21,-1.27,-1.19
0.10,-0.38,0.88,-0.70,-1.34,-2.06
0.11,-0.38,0.86,-0.67,-1.53,-1.83
0.11,-0.37,0.87,-0.69,-0.43,-1.02
0.11,-0.37,0.87,-0.06,0.67,-0.99
0.11,-0.38,0.86,0.17,0.17,-1.53
0.11,-0.37,0.86,-0.21,-0.76,-2.21
0.11,-0.37,0.85,-1.30,-0.99,-1.45
0.12,-0.36,0.85,-1.98,0.49,-1.51
0.12,-0.37,0.86,-2.05,1.34,-1.85
0.11,-0.37,0.85,-2.20,1.36,-1.60
0.11,-0.36,0.85,-1.89,0.82,-1.76
0.12,-0.36,0.86,-1.89,0.81,-2.24
0.11,-0.37,0.86,-2.05,0.87,-2.34
0.12,-0.36,0.87,-1.66,0.99,-2.46
0.11,-0.36,0.87,-1.50,1.33,-2.55
0.11,-0.36,0.86,-1.39,1.69,-1.91
0.10,-0.37,0.86,-1.69,2.95,-1.45
0.10,-0.37,0.85,-1.86,3.65,-1.25
0.10,-0.36,0.87,-2.12,2.82,-1.01
0.09,-0.37,0.86,-1.08,1.04,-1.36
0.10,-0.37,0.87,-0.95,-0.24,-1.30
0.10,-0.37,0.85,-1.60,0.34,-1.25
0.11,-0.36,0.86,-2.53,2.18,-1.30
0.11,-0.36,0.87,-2.84,2.60,-1.25
0.11,-0.36,0.86,-3.39,1.95,-1.10
0.10,-0.36,0.85,-3.71,1.01,-1.08
0.11,-0.36,0.85,-4.09,-0.58,-1.21
0.10,-0.36,0.87,-4.23,-2.85,-1.80
0.09,-0.37,0.90,-1.92,-4.93,-2.17
0.08,-0.38,0.95,0.60,-9.07,-2.18
0.07,-0.40,1.01,2.18,-12.49,-1.37
0.05,-0.43,1.06,6.27,-15.79,0.41
0.04,-0.43,1.11,11.95,-19.21,2.49
0.05,-0.43,1.16,16.00,-24.84,4.34
0.08,-0.43,1.21,20.06,-30.09,2.84
0.13,-0.45,1.29,26.76,-32.72,1.24
0.16,-0.46,1.38,35.04,-28.24,0.82
0.18,-0.49,1.42,45.80,-19.76,0.66
0.17,-0.49,1.42,54.47,-11.36,0.90
0.15,-0.49,1.40,62.53,-8.35,1.13
0.15,-0.48,1.34,72.93,-10.67,0.64
0.15,-0.45,1.29,79.40,-11.31,0.18
0.14,-0.43,1.24,84.49,-12.43,1.44
0.13,-0.41,1.20,88.87,-10.95,1.36
0.13,-0.39,1.16,92.52,-10.76,2.35
0.13,-0.37,1.11,96.05,-11.44,4.09
0.12,-0.32,1.06,96.47,-12.40,7.91
0.12,-0.31,1.09,99.37,-21.22,6.29
0.13,-0.31,1.09,102.20,-29.83,2.32
0.20,-0.26,1.11,105.79,-36.60,0.76
0.23,-0.27,1.14,109.08,-35.07,0.21
0.24,-0.27,1.13,114.87,-34.18,-3.51
0.26,-0.25,1.11,117.21,-31.66,-6.82
0.28,-0.23,1.09,119.88,-32.20,-10.08
0.26,-0.23,1.08,124.56,-30.99,-11.50
0.27,-0.23,1.07,128.53,-30.81,-13.91
0.26,-0.22,1.07,129.37,-30.53,-16.58
0.24,-0.21,1.02,131.60,-27.80,-17.48
0.24,-0.18,0.98,132.47,-24.76,-17.24
0.22,-0.15,0.96,132.95,-23.30,-17.37
0.24,-0.13,0.93,135.19,-20.18,-16.73
0.24,-0.12,0.94,138.27,-19.65,-18.18
0.22,-0.13,0.94,141.28,-21.07,-21.02
0.23,-0.13,0.96,144.47,-17.30,-22.17
0.22,-0.12,0.98,146.60,-13.85,-22.17
0.22,-0.09,0.93,150.84,-11.50,-21.47
0.26,-0.08,0.91,155.48,-3.08,-21.59
0.25,-0.07,0.87,159.44,2.21,-23.73
0.21,-0.05,0.82,165.76,2.84,-25.50
0.19,-0.01,0.79,164.76,4.03,-27.13
0.16,0.01,0.74,165.44,2.95,-27.37
0.16,0.05,0.71,168.41,5.07,-22.15
0.12,0.11,0.67,161.68,2.17,-18.87
0.15,0.13,0.63,162.21,-0.52,-16.35
0.15,0.15,0.63,160.56,-4.24,-15.68
0.24,0.22,0.61,151.94,1.27,-12.78
0.19,0.23,0.57,141.62,0.84,-14.75
0.18,0.29,0.55,136.34,1.30,-16.44
0.19,0.31,0.53,130.85,-0.76,-19.10
0.16,0.34,0.55,129.07,-4.90,-22.87
0.19,0.34,0.53,132.81,-7.95,-27.89
0.19,0.37,0.53,128.18,-10.35,-35.92
0.19,0.37,0.48,130.78,-8.70,-39.04
0.19,0.41,0.44,126.50,-4.06,-38.40
0.20,0.46,0.42,130.79,7.56,-25.89
0.17,0.49,0.38,119.98,9.92,-20.03
0.18,0.54,0.40,110.38,12.61,-16.02
0.20,0.54,0.40,103.89,10.75,-16.14
0.21,0.54,0.39,100.82,6.08,-19.16
0.19,0.56,0.41,95.54,1.45,-24.53
0.18,0.59,0.38,89.83,2.11,-25.30
0.17,0.61,0.37,89.74,0.56,-27.57
0.14,0.64,0.32,88.56,-3.15,-31.22
0.09,0.67,0.34,85.66,-6.82,-32.99
0.11,0.71,0.32,79.63,-10.21,-30.32
0.09,0.71,0.28,74.50,-12.67,-28.38
0.11,0.73,0.29,70.69,-13.13,-26.31
0.13,0.77,0.31,62.40,-15.07,-28.52
0.11,0.77,0.30,58.61,-18.98,-32.11
0.10,0.78,0.27,55.66,-21.44,-34.46
0.11,0.80,0.25,49.79,-22.78,-34.24
0.09,0.82,0.24,44.08,-25.50,-38.18
0.07,0.85,0.24,40.27,-30.12,-42.20
0.06,0.86,0.23,35.94,-34.64,-45.15
0.05,0.88,0.22,29.05,-33.42,-40.82
0.06,0.89,0.22,26.85,-27.24,-36.41
0.05,0.90,0.24,23.50,-29.30,-33.31
0.09,0.90,0.25,27.31,-21.39,-28.43
-0.06,0.92,0.28,-16.26,-59.28,-45.31
0.09,0.82,0.23,46.44,-6.49,-12.60
-0.04,0.88,0.35,52.38,-6.98,-29.33
0.20,0.97,0.30,49.60,27.88,0.38
0.04,0.95,0.33,38.52,14.31,-9.11
0.04,1.00,0.22,44.58,2.14,-7.80
0.07,1.00,0.13,50.50,-2.08,-4.61
0.13,1.02,0.14,42.76,3.97,-2.82
0.14,1.02,0.19,37.05,1.30,-2.63
0.08,1.01,0.22,29.08,-5.22,-7.71
0.09,1.01,0.19,23.66,-6.14,-6.92
0.08,1.02,0.21,13.74,-9.68,-5.79
0.08,1.00,0.21,9.19,-6.41,-5.25
0.09,0.99,0.21,7.66,-4.52,-5.42
0.09,0.99,0.22,8.87,-9.37,-7.31
0.09,0.98,0.22,8.89,-12.47,-9.10
0.07,0.99,0.25,5.39,-18.03,-9.88
0.08,0.96,0.22,2.09,-17.30,-9.51
0.08,0.97,0.24,-4.69,-20.55,-9.80
0.07,0.98,0.26,-10.64,-23.37,-11.34
0.11,0.96,0.27,-12.99,-18.93,-8.70
0.10,0.94,0.27,-12.53,-14.90,-8.92
0.11,0.95,0.28,-10.12,-12.82,-7.22
0.10,0.93,0.29,-8.20,-8.95,-7.39
0.09,0.93,0.29,-7.59,-11.63,-6.53
0.10,0.92,0.30,-8.98,-11.34,-7.92
0.07,0.86,0.25,-9.16,-14.09,-10.41
0.12,0.91,0.30,-7.04,-6.24,-4.35
0.08,0.89,0.35,-1.66,-9.66,-6.90
0.11,0.92,0.37,-0.87,-5.88,-6.29
0.09,0.90,0.35,-3.01,1.77,-3.62
0.09,0.89,0.33,-3.82,8.67,-1.22
0.07,0.89,0.33,-5.33,3.74,-0.46
0.08,0.90,0.29,-1.19,6.43,-0.38
0.08,0.90,0.31,-1.54,3.48,-1.45
0.08,0.90,0.32,2.35,5.27,-1.18
0.09,0.91,0.34,2.09,6.50,-0.66
0.08,0.92,0.34,-1.36,8.17,1.71
0.10,0.92,0.32,-3.88,8.55,2.20
0.06,0.92,0.34,-5.31,5.36,1.24
0.07,0.92,0.32,-3.86,2.85,-0.23
0.07,0.91,0.33,-1.77,1.86,-0.95
0.08,0.92,0.33,-2.24,0.41,-1.01
0.08,0.92,0.33,-3.88,0.35,-0.96
0.10,0.92,0.33,-6.18,1.33,-0.75
0.10,0.92,0.35,-7.16,3.51,-0.26
0.08,0.91,0.35,-7.34,4.56,-0.69
0.08,0.91,0.35,-7.28,3.34,-0.73
0.08,0.91,0.36,-7.60,1.47,-2.11
0.09,0.91,0.36,-7.51,1.11,-2.31
0.09,0.91,0.37,-9.19,0.31,-3.18
0.08,0.90,0.37,-9.97,-2.11,-2.58
0.07,0.88,0.34,-6.44,0.03,-0.61
0.06,0.87,0.36,-2.98,0.98,-0.60
0.07,0.87,0.36,-0.64,3.89,-0.89
0.08,0.89,0.36,-4.09,5.77,0.52
0.06,0.87,0.37,-3.18,5.83,0.44
