Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.14,-0.16,0.95,-3.82,-1.86,2.69
0.15,-0.15,0.92,-3.91,-4.89,2.29
0.17,-0.14,0.90,-3.25,-4.06,2.08
0.16,-0.15,0.91,-2.90,-3.28,1.73
0.15,-0.15,0.92,-3.80,-5.51,1.07
0.16,-0.17,0.91,-5.69,-5.74,1.25
0.18,-0.14,0.91,-6.93,-2.93,2.23
0.19,-0.15,0.90,-8.99,0.08,2.75
0.18,-0.14,0.90,-10.09,1.95,2.56
0.19,-0.13,0.91,-11.08,0.09,1.77
0.18,-0.15,0.89,-10.31,-1.85,0.82
0.19,-0.15,0.91,-10.66,-3.77,0.38
0.19,-0.16,0.91,-12.05,-4.90,0.12
0.20,-0.16,0.92,-10.49,-4.60,-0.24
0.20,-0.17,0.93,-9.01,-3.45,-0.43
0.20,-0.17,0.92,-9.48,-0.06,0.12
0.19,-0.18,0.91,-9.19,2.81,0.82
0.19,-0.17,0.93,-8.09,3.34,0.87
0.17,-0.17,0.90,-8.24,3.27,0.89
0.17,-0.17,0.90,-10.03,1.85,0.90
0.18,-0.17,0.91,-10.40,1.07,0.93
0.18,-0.16,0.89,-10.64,1.92,1.28
0.18,-0.16,0.88,-12.78,3.30,1.36
0.18,-0.15,0.86,-15.22,3.53,0.98
0.19,-0.14,0.85,-18.24,3.88,-0.09
0.18,-0.15,0.84,-21.82,2.49,-0.08
0.17,-0.17,0.86,-23.71,-0.60,-0.37
0.18,-0.18,0.88,-22.55,-3.08,-0.63
0.17,-0.19,0.90,-22.08,-4.67,-0.06
0.17,-0.19,0.89,-22.06,-3.62,0.67
0.19,-0.18,0.86,-22.79,-1.28,0.60
0.17,-0.18,0.85,-23.08,-0.14,0.20
0.16,-0.18,0.82,-24.82,0.84,0.66
0.14,-0.19,0.82,-26.96,-1.10,0.75
0.14,-0.19,0.83,-29.74,-5.83,0.95
0.15,-0.20,0.85,-32.24,-12.78,1.19
0.17,-0.22,0.89,-33.39,-15.74,0.14
0.18,-0.24,0.92,-31.89,-14.38,-0.53
0.19,-0.25,0.93,-30.05,-10.64,-1.60
0.18,-0.26,0.93,-28.82,-7.10,-1.86
0.17,-0.26,0.93,-27.89,-4.72,-2.35
0.15,-0.26,0.92,-27.01,-5.76,-1.22
0.16,-0.26,0.92,-28.44,-6.53,0.11
0.15,-0.27,0.94,-30.24,-7.47,0.44
0.17,-0.28,0.96,-26.12,-16.06,0.99
0.19,-0.29,0.96,-22.43,-17.59,1.36
0.20,-0.29,0.96,-19.92,-12.03,0.60
0.21,-0.28,0.95,-18.89,-4.18,-0.02
0.19,-0.29,0.93,-15.89,-0.99,0.23
0.19,-0.28,0.91,-14.40,-1.54,0.23
0.18,-0.28,0.89,-12.29,-3.69,1.83
0.19,-0.28,0.89,-14.70,1.25,2.92
0.19,-0.27,0.88,-14.89,4.40,3.30
0.19,-0.27,0.87,-13.51,3.10,1.79
0.18,-0.28,0.89,-12.17,1.45,2.26
0.18,-0.29,0.89,-11.08,1.98,3.01
0.18,-0.29,0.89,-10.08,0.29,2.79
0.19,-0.29,0.90,-9.95,-0.76,1.25
0.18,-0.29,0.89,-9.36,-0.12,0.63
0.17,-0.29,0.90,-9.18,2.81,3.18
0.18,-0.29,0.89,-9.33,2.87,4.35
0.18,-0.29,0.91,-8.58,1.57,2.61
0.19,-0.29,0.90,-6.73,0.95,1.63
0.17,-0.30,0.90,-6.37,1.42,3.28
0.18,-0.31,0.92,-6.18,3.10,3.94
0.18,-0.30,0.92,-5.50,2.20,2.84
0.19,-0.30,0.91,-4.29,2.66,2.23
0.18,-0.30,0.91,-3.37,4.85,3.07
0.18,-0.30,0.92,-2.43,4.60,3.02
0.18,-0.30,0.90,-1.53,2.35,2.00
0.19,-0.29,0.88,-1.47,1.15,0.82
0.19,-0.29,0.87,-2.96,2.02,0.81
0.19,-0.30,0.87,-3.91,3.05,0.60
0.19,-0.30,0.89,-4.56,0.55,0.82
0.20,-0.29,0.91,-4.61,-2.20,-0.31
0.20,-0.29,0.89,-4.02,-1.82,-1.21
0.18,-0.29,0.88,-4.78,1.13,0.56
0.18,-0.30,0.87,-6.49,0.96,2.26
0.19,-0.30,0.89,-5.60,-1.11,1.31
0.19,-0.30,0.88,-4.72,-2.55,-0.46
0.19,-0.29,0.86,-5.15,-2.26,-0.70
0.19,-0.29,0.87,-5.08,-0.85,-0.98
0.18,-0.30,0.88,-4.82,-1.54,-1.79
0.17,-0.29,0.86,-5.01,-4.75,-2.34
0.17,-0.29,0.86,-5.05,-4.05,-1.86
0.16,-0.29,0.85,-6.21,-2.78,0.29
0.17,-0.30,0.85,-7.65,-2.66,1.10
0.16,-0.30,0.86,-7.60,-4.70,0.56
0.17,-0.29,0.87,-7.63,-5.85,-0.20
0.18,-0.29,0.87,-8.70,-4.66,0.37
0.18,-0.30,0.86,-8.47,-2.49,0.87
0.17,-0.30,0.87,-8.31,-3.01,1.02
0.17,-0.30,0.88,-8.79,-4.37,-0.27
0.18,-0.30,0.88,-9.04,-4.98,-1.22
0.18,-0.31,0.88,-6.87,-3.82,-0.99
0.17,-0.31,0.89,-5.22,-2.55,0.35
0.16,-0.29,0.87,-5.71,-1.59,2.06
0.19,-0.30,0.87,-7.05,-1.08,1.79
0.20,-0.30,0.87,-7.08,1.45,1.53
0.20,-0.30,0.86,-6.53,1.71,0.75
0.19,-0.31,0.87,-6.41,0.66,-0.23
0.20,-0.30,0.87,-6.44,0.37,-0.95
0.17,-0.30,0.86,-6.87,0.72,0.50
0.18,-0.31,0.87,-7.65,1.33,2.00
0.18,-0.32,0.88,-8.27,1.74,2.02
0.18,-0.32,0.89,-7.48,-0.93,1.56
0.18,-0.32,0.89,-7.60,-1.37,0.63
0.19,-0.31,0.88,-7.66,1.45,1.68
0.18,-0.31,0.89,-8.70,3.02,2.18
0.18,-0.33,0.89,-8.14,2.56,1.94
0.19,-0.33,0.91,-6.64,0.43,0.11
0.19,-0.33,0.90,-5.65,-0.34,-0.14
0.19,-0.32,0.90,-4.98,1.34,-0.20
0.18,-0.34,0.90,-4.55,2.09,-0.79
0.18,-0.33,0.90,-2.85,1.33,-1.42
0.18,-0.33,0.90,-1.34,0.20,-2.00
0.17,-0.32,0.89,-1.22,1.42,-0.78
0.19,-0.32,0.87,-2.47,2.93,0.69
0.17,-0.33,0.88,-3.04,2.29,-0.24
0.17,-0.33,0.88,-2.15,-0.64,-0.82
0.17,-0.33,0.89,-2.09,-2.98,-1.15
0.17,-0.33,0.88,-1.86,-3.18,-0.56
0.18,-0.32,0.88,-2.40,-2.32,-0.69
0.18,-0.32,0.88,-2.87,-2.26,-1.65
0.16,-0.33,0.88,-1.97,-2.50,-1.39
0.17,-0.32,0.88,-1.88,-1.60,-0.03
0.16,-0.32,0.89,-2.17,-2.11,-0.69
0.18,-0.31,0.87,-2.09,-3.10,-1.94
0.16,-0.32,0.88,-1.05,-4.46,-1.07
0.17,-0.32,0.88,-0.72,-3.47,1.27
0.17,-0.31,0.88,-0.52,-2.03,1.56
0.18,-0.31,0.87,0.02,-1.62,0.17
0.17,-0.31,0.86,-0.31,-2.43,-1.16
0.16,-0.31,0.86,-0.38,-1.53,0.82
0.17,-0.31,0.87,-0.27,-0.37,3.47
0.17,-0.31,0.85,-0.75,-0.46,3.22
0.18,-0.31,0.86,-0.40,-1.15,1.45
0.18,-0.30,0.85,-1.22,-1.62,-0.12
0.18,-0.32,0.86,-1.60,-2.53,0.43
0.18,-0.31,0.87,-1.34,-3.05,1.34
0.19,-0.31,0.87,-1.65,-3.11,1.24
0.20,-0.30,0.88,-1.98,-3.27,-0.05
0.19,-0.31,0.87,-2.43,-1.79,-0.87
0.19,-0.32,0.89,-1.60,0.20,1.69
0.22,-0.35,0.87,-1.11,6.92,1.63
0.20,-0.31,0.88,-0.09,-0.26,1.27
0.20,-0.30,0.87,-2.20,1.48,-1.21
0.19,-0.30,0.85,-3.25,0.11,-2.66
0.18,-0.30,0.86,-3.97,-0.31,-2.81
0.16,-0.32,0.87,-3.62,-0.26,-0.17
0.16,-0.30,0.88,-3.97,-0.06,2.21
0.18,-0.31,0.87,-3.68,0.78,1.10
0.18,-0.31,0.87,-4.09,0.50,-0.31
0.17,-0.31,0.87,-4.64,0.60,-0.69
0.18,-0.31,0.88,-4.47,-1.21,-0.75
0.18,-0.31,0.88,-4.66,-2.40,-1.79
0.18,-0.32,0.88,-4.89,-2.76,-2.09
0.17,-0.32,0.88,-4.87,-0.76,-0.43
0.18,-0.32,0.90,-3.37,0.31,-0.02
0.17,-0.32,0.89,-2.64,-0.35,-0.78
0.17,-0.32,0.88,-3.10,-1.47,-1.36
0.18,-0.32,0.89,-2.85,-0.96,-0.85
0.17,-0.33,0.89,-2.60,0.90,0.35
0.17,-0.32,0.88,-3.07,0.63,0.98
0.17,-0.32,0.89,-2.98,-0.35,-0.05
0.18,-0.32,0.87,-1.97,0.02,-0.58
0.18,-0.31,0.87,-2.05,2.15,-0.14
0.16,-0.32,0.87,-2.61,2.11,1.63
0.17,-0.32,0.88,-2.93,0.11,1.39
0.18,-0.31,0.87,-3.34,-1.71,0.18
0.18,-0.31,0.87,-3.47,0.84,0.58
